"CountryCode","SeriesCode","DESCRIPTION",
"AUT","SP.DYN.AMRT.FE","Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research.",
"AUT","SP.DYN.AMRT.MA","Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research.",
"AUT","SP.DYN.CBRT.IN","Data sources : Eurostat",
"AUT","SP.DYN.CDRT.IN","Data sources : Eurostat",
"AUT","SP.DYN.LE00.FE.IN","Data sources : Eurostat, Statistik Austria",
"AUT","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"AUT","SP.DYN.LE00.MA.IN","Data sources : Eurostat, Statistik Austria",
"AUT","SP.DYN.TFRT.IN","Data sources : Eurostat",
"AUT","SP.POP.GROW","Data sources : Eurostat",
"AUT","SP.POP.TOTL","Data sources : Eurostat",
"AUT","TM.TAX.MANF.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"AUT","TM.TAX.MANF.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"AUT","TM.TAX.MANF.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"AUT","TM.TAX.MANF.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"AUT","TM.TAX.MANF.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"AUT","TM.TAX.MANF.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"AUT","TM.TAX.MANF.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"AUT","TM.TAX.MANF.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"AUT","TM.TAX.MRCH.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"AUT","TM.TAX.MRCH.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"AUT","TM.TAX.MRCH.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"AUT","TM.TAX.MRCH.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"AUT","TM.TAX.MRCH.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"AUT","TM.TAX.MRCH.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"AUT","TM.TAX.MRCH.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"AUT","TM.TAX.MRCH.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"AUT","TM.TAX.TCOM.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"AUT","TM.TAX.TCOM.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"AUT","TM.TAX.TCOM.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"AUT","TM.TAX.TCOM.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"AUT","TM.TAX.TCOM.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"AUT","TM.TAX.TCOM.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"AUT","TM.TAX.TCOM.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"AUT","TM.TAX.TCOM.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"AZE","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt data for 2017 are based on reports provided by the country. Long-term private nonguaranteed debt data are World Bank staff estimates based on the market data. Short-term debt for 2017 is based on data from the BIS.",
"AZE","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"AZE","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"AZE","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"AZE","IT.CEL.SETS","Ministry of Communications and Information Technologies.",
"AZE","IT.CEL.SETS.P2","Ministry of Communications and Information Technologies.",
"AZE","IT.MLT.MAIN","Ministry of Communications and Information Technologies.",
"AZE","IT.MLT.MAIN.P2","Ministry of Communications and Information Technologies.",
"AZE","IT.NET.BBND","Ministry of Communications and Information Technologies.",
"AZE","IT.NET.BBND.P2","Ministry of Communications and Information Technologies.",
"AZE","IT.NET.USER.ZS","Ministry of Communications and Information Technologies.",
"AZE","MS.MIL.XPND.CD","1992-2004 SIPRI estimates.",
"AZE","MS.MIL.XPND.CN","1992-2004 SIPRI estimates.",
"AZE","SG.NOD.CONS","There is no nondiscrimination provision.",
"AZE","SM.POP.NETM","Data sources : United Nations World Population Prospects",
"AZE","SM.POP.REFG","The decrease in the refugee population in 2000 is due to the naturalization of some 188,000 ethnic-Azeri refugees from Armenia as well as a change in the statistical category of some 33,000 Uzbek citizens.",
"AZE","SM.POP.TOTL","Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. ",
"AZE","SP.ADO.TFRT","Including Nagorno-Karabakh.",
"AZE","SP.DYN.AMRT.FE","Data source : United Nations World Population Prospects. Including Nagorno-Karabakh.",
"AZE","SP.DYN.AMRT.MA","Data source : United Nations World Population Prospects. Including Nagorno-Karabakh.",
"AZE","SP.DYN.CBRT.IN","Data sources : State Statistical Committee, United Nations World Population Prospects",
"AZE","SP.DYN.CDRT.IN","Data sources : State Statistical Committee, United Nations World Population Prospects",
"AZE","SP.DYN.LE00.FE.IN","Data sources : United Nations World Population Prospects",
"AZE","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"AZE","SP.DYN.LE00.MA.IN","Data sources : United Nations World Population Prospects",
"AZE","SP.DYN.TFRT.IN","Data sources : State Statistical Committee, Eurostat, United Nations World Population Prospects",
"AZE","SP.DYN.TO65.FE.ZS","Including Nagorno-Karabakh.",
"AZE","SP.DYN.TO65.MA.ZS","Including Nagorno-Karabakh.",
"AZE","SP.POP.BRTH.MF","Including Nagorno-Karabakh.",
"AZE","SP.POP.GROW","Data sources: Eurostat, State Statistical Committee, United Nations World Population Prospects",
"AZE","SP.POP.TOTL","Data sources : Eurostat, State Statistical Committee, United Nations World Population Prospects",
"BDI","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt data for 2017 are World Bank staff estimates based on the original terms of the loans. Long-term private nonguaranteed debt data are not available. Short-term debt for 2017 is based on reports provided by the country. Data include the effects of Paris Club debt restructuring agreement and HIPC and MDRI debt relief.",
"BDI","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"BDI","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"BDI","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"BDI","IT.CEL.SETS","Until 2001: Office National des Télécommunications (ONATEL). Agence de Régulation et de Contrôle des Télécommunications.",
"BDI","IT.CEL.SETS.P2","Until 2001: Office National des Télécommunications (ONATEL). Agence de Régulation et de Contrôle des Télécommunications.",
"BDI","IT.MLT.MAIN","Until 2001: Office National des Télécommunications (ONATEL). Agence de Régulation et de Contrôle des Télécommunications.",
"BDI","IT.MLT.MAIN.P2","Until 2001: Office National des Télécommunications (ONATEL). Agence de Régulation et de Contrôle des Télécommunications.",
"BDI","IT.NET.BBND","Until 2001: Office National des Télécommunications (ONATEL). Agence de Régulation et de Contrôle des Télécommunications.",
"BDI","IT.NET.BBND.P2","Until 2001: Office National des Télécommunications (ONATEL). Agence de Régulation et de Contrôle des Télécommunications.",
"BDI","IT.NET.USER.ZS","Until 2001: Office National des Télécommunications (ONATEL). Agence de Régulation et de Contrôle des Télécommunications.",
"BDI","MS.MIL.XPND.CD","2017 highly uncertain data.",
"BDI","MS.MIL.XPND.CN","2017 highly uncertain data.",
"BDI","SM.POP.NETM","Data sources : United Nations World Population Prospects",
"BDI","SM.POP.TOTL","Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. ",
"BDI","SP.DYN.AMRT.FE","Data source : United Nations World Population Prospects",
"BDI","SP.DYN.AMRT.MA","Data source : United Nations World Population Prospects",
"BDI","SP.DYN.CBRT.IN","Data sources : United Nations World Population Prospects",
"BDI","SP.DYN.CDRT.IN","Data sources : United Nations World Population Prospects",
"BDI","SP.DYN.LE00.FE.IN","Data sources : United Nations World Population Prospects",
"BDI","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"BDI","SP.DYN.LE00.MA.IN","Data sources : United Nations World Population Prospects",
"BDI","SP.DYN.TFRT.IN","Data sources : United Nations World Population Prospects",
"BDI","SP.POP.GROW","Data sources: United Nations World Population Prospects",
"BDI","SP.POP.TOTL","Data sources : United Nations World Population Prospects",
"BEL","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"BEL","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"BEL","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"BEL","IT.CEL.SETS","Institut belge des services postaux et des télécommunications (IBPT).",
"BEL","IT.CEL.SETS.P2","Institut belge des services postaux et des télécommunications (IBPT).",
"BEL","IT.MLT.MAIN","Institut belge des services postaux et des télécommunications (IBPT).",
"BEL","IT.MLT.MAIN.P2","Institut belge des services postaux et des télécommunications (IBPT).",
"BEL","IT.NET.BBND","Institut belge des services postaux et des télécommunications (IBPT).",
"BEL","IT.NET.BBND.P2","Institut belge des services postaux et des télécommunications (IBPT).",
"BEL","IT.NET.USER.ZS","Institut belge des services postaux et des télécommunications (IBPT).",
